Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"Aug 26, 2020",84996,9280,8927,70974,365606,3,8888,935,3536,1633,300,50393,46,4736,970865,105075,417,6431,56495,587057,336,28458,431,430,198,26,22,0,83678,0,25204,580,3307749,41965,1326,2003,1298,7225,3054,8413,4499,202332,760,40904,262575,596,68114,237979,13,13,6156105,0,1543,3625,0,12974,714028,81646,30974,2717,9912,11376,215784,36307,3759,14,14872,4928,102750,3724,1360,34418,3275,168,998,82271,3237,0,13914,43769,35707,6977,2145,17,2510,22568,20155,34982,28,8122,1352,1760,58,2311,0,10504,165,1093,315,1411,3630,26,70714,2704,82447,49,33016,9291,97825,294193,55877,20,102,1732,15751,3742797,1098,126417,1173,4494,68020,1550,110999,43358,572270,59845,8936,354,2722,110085,13186,3979,1813,5383,26,615701,710,1695,55864,38113,12,471632,2332,3403,892,270,623,13,5,45221,17,0,9561,328200,16537,0,25140,43067,53021,39964,310836,6251,5288,4698,5474,136,2984,3590,122,415,24,108971,18609,94,63962,11834,1460,1372,26033,2205,23,3236,205,6492,1034,18265,14248,419,2440,8468,4638,1930,173,1756,411,17603,92557,89082,302147,370188,273,84818,160165,117742,2708,14554,239000,10,418,63802,1751,9167,487,8002,613378,1436,2082,42619,18973,402437,144
"Aug 27, 2020",85004,9531,9083,71165,367796,3,9192,935,3626,1633,301,50756,46,4756,975576,105243,422,6712,56572,592495,336,28548,464,431,198,26,22,0,83880,0,25322,602,3384575,42898,1326,2013,1298,7329,3242,8449,4558,205545,818,41267,263984,596,68624,243714,13,13,6202462,0,1551,3672,0,13045,718084,83150,31099,2730,9915,11601,219435,37292,3806,14,15290,4928,103373,3793,1366,35529,3275,168,1004,82945,3301,0,14004,43841,35844,6993,2145,17,2514,22964,20677,35546,28,8151,1352,1848,60,2325,0,10542,165,1140,317,1476,3699,27,71856,2750,83030,53,33389,9296,98062,294638,56649,20,105,1804,15908,3785524,1098,126848,1173,4494,68511,1550,112094,43459,582022,60246,8982,355,2755,112059,13294,3979,1923,5383,26,618286,710,1702,57085,38129,12,480990,2415,3404,894,272,623,13,5,46407,17,0,9561,329718,16627,0,25284,43270,53317,40447,311855,6292,5379,4698,5496,136,2986,3651,125,415,24,111079,18920,94,64810,12274,1471,1410,26361,2205,23,3355,205,6543,1036,18706,14937,424,2504,8468,4687,1933,183,1801,411,17702,92964,89982,304583,380292,273,85005,162884,117988,2743,14592,240565,10,442,64689,1788,9213,487,8019,621997,1447,2087,43016,19142,404174,144
"Aug 28, 2020",85013,9800,9195,71346,369911,3,9549,1145,3728,1633,301,51113,46,4769,980405,105408,422,6906,56666,598716,336,28673,482,433,213,35,22,0,84059,0,25448,643,3461240,43879,1365,2013,1298,7469,3335,8481,4663,209494,870,41620,265446,596,69131,250639,13,13,6252102,0,1556,3742,0,13082,722210,84468,31207,2736,9994,11779,223612,38485,3866,14,15873,4941,104230,3848,1375,36456,3275,168,1008,83578,3301,0,14163,43949,35986,7012,2145,18,2518,23314,21251,35904,28,8161,1352,1906,60,2343,0,10582,166,1180,317,1554,3745,27,72921,2775,83500,57,33630,9306,98285,295053,57669,20,106,1870,16065,3833905,1124,127358,1175,4494,68901,1550,113129,43587,590520,60649,9022,355,2797,114497,13384,3979,2057,5383,26,620132,710,1714,58489,38140,12,491759,2471,3410,895,274,625,14,5,48140,17,0,9561,330991,16700,0,25415,43451,53477,40823,312924,6388,5511,4700,5523,136,2989,3697,125,482,24,112913,19214,94,65717,12629,1485,1487,26590,2205,23,3495,205,6580,1038,19077,15613,453,2563,8505,4717,1943,184,1869,411,17797,93390,90624,306794,392009,273,85005,165887,118196,2797,14696,242114,10,444,65480,1820,9251,487,8042,629961,1455,2092,43403,19142,406044,144
"Aug 29, 2020",85022,9977,9279,71523,371816,3,9861,1145,3842,1633,301,51391,46,4787,985346,105558,423,7116,56717,604729,336,28816,490,445,213,35,22,0,84190,0,25547,733,3539712,44946,1390,2019,1304,7578,3445,8516,4727,213112,964,41997,266890,596,69632,255756,13,13,6296950,0,1570,3843,0,13189,726423,85833,31282,2757,10007,11902,227446,39699,3925,14,16474,4941,104941,3954,1381,37340,3310,169,1008,84224,3301,0,14293,44118,36174,7012,2145,18,2519,23799,21668,36404,28,8174,1352,1975,60,2363,0,10611,170,1184,318,1645,3778,27,73679,2811,83952,62,33794,9317,98497,295372,58810,20,107,2011,16164,3868457,1124,127673,1175,4494,69328,1550,114409,43712,599914,61025,9076,355,2834,116978,13456,3979,2135,5385,26,622551,710,1727,60056,38143,12,498902,2551,3411,895,275,625,15,5,49654,17,0,9561,332097,16779,0,25537,43626,53727,41160,313911,6406,5669,4700,5528,136,2995,3760,130,482,24,113823,19550,94,66569,12958,1487,1557,26985,2205,23,3607,205,6625,1040,19400,16275,453,2628,8505,4769,1946,195,1893,411,17893,93732,91337,308925,401239,273,85005,169195,118407,2895,14791,242825,10,444,66239,1847,9251,488,8049,639435,1462,2100,43781,19142,408081,144
"Aug 30, 2020",85031,10134,9380,71687,373570,3,10123,1145,3876,1633,301,51574,46,4802,990326,105684,423,7365,56771,610897,336,28854,505,445,213,47,22,0,84238,0,25670,775,3619169,45868,1396,2022,1304,7667,3543,8550,4790,217373,993,42213,268255,596,70140,260836,13,13,6330841,0,1585,4020,0,13189,730454,86785,31365,2773,10045,12025,231177,39699,3973,14,17105,4941,105631,4009,1393,38561,3310,169,1012,84636,3301,0,14330,44205,36309,7016,2145,18,2519,24119,22204,36700,28,8209,1357,1997,60,2373,0,10643,173,1234,318,1683,3852,27,73912,2847,84599,67,34057,9334,98727,295636,59645,20,107,2113,16190,3883888,1124,127940,1175,4494,69690,1600,115354,43820,607938,61347,9076,355,2865,119074,13556,3979,2167,5385,26,625056,710,1729,61399,38162,12,505192,2624,3411,896,285,625,15,5,51122,17,0,9561,333808,16891,0,25635,43750,53865,41424,314821,6412,5961,4700,5536,136,3012,3821,131,482,24,114925,19793,94,67412,13423,1491,1634,27166,2205,23,3721,205,6673,1040,19699,16870,459,2703,8505,4823,1953,195,1966,411,17948,94241,92065,310822,408426,273,85544,172053,118575,2963,14843,243295,10,460,66870,1862,9371,488,8077,647166,1469,2105,44146,19142,410046,144
"Aug 31, 2020",85048,10317,9513,71843,375212,3,10269,1269,3917,1724,301,51972,46,4811,995319,105795,423,7550,56812,615160,336,28907,507,445,213,47,22,0,84400,0,25746,882,3687939,46728,1400,2022,1304,7804,3596,8583,4835,220781,1007,42357,269254,615,70667,263728,13,13,6366626,0,1595,4063,0,13189,734771,87540,31406,2776,10097,12097,234934,41287,4032,14,17662,4941,105742,4034,1396,39460,3310,172,1013,85109,3301,0,14341,44298,36435,7048,2145,18,2527,24394,22729,36920,28,8224,1368,2006,60,2375,0,10782,174,1306,319,1759,3884,27,74074,2862,85042,68,34201,9340,98939,295849,60174,20,107,2357,16266,3932750,1176,128948,1176,4494,70231,1600,115968,43898,615168,61592,9115,356,2883,121215,13611,3979,2217,5387,26,627041,715,1738,62590,38165,12,513480,2654,3412,896,288,625,15,5,52131,17,0,9561,335210,16985,0,25729,43781,54008,41893,315772,6497,6139,4711,5566,136,3049,3916,138,573,24,117103,19964,94,68014,13966,1492,1679,27438,2205,23,3841,205,6677,1044,19947,17308,459,2765,8533,4840,1958,224,2034,411,18067,94715,92982,312996,417735,274,85722,174796,118778,2963,14863,244792,10,463,67372,1883,9409,488,8086,652037,1487,2107,44494,19142,411798,144
"Sep 01, 2020",85058,10524,9606,71962,376894,3,10414,1269,3989,1724,304,52440,46,4823,1000048,105872,427,7692,56852,619000,336,29122,508,445,213,47,22,0,84571,0,25819,919,3766108,47756,1416,2028,1305,8003,3675,8619,4917,224222,1050,42704,270238,747,71129,268403,13,13,6411566,0,1611,4142,0,13189,739047,88593,31482,2777,10104,12381,238338,42184,4065,14,18338,4965,106246,4089,1404,40529,3310,172,1017,85811,3301,0,14455,44460,36578,7075,2145,18,2527,24650,23281,37208,29,8230,1370,2104,61,2395,0,10871,176,1373,319,1797,3970,27,74893,2889,85236,69,34315,9354,99115,296149,61014,20,107,2459,16454,3974873,1184,129425,1176,4668,70805,1600,116598,43958,624069,61824,9154,356,2924,123294,13655,3979,2276,5387,26,628259,715,1752,63781,38196,12,524678,2729,3417,896,290,626,16,5,53304,17,0,9561,336502,17084,0,25820,43878,54247,42127,316670,6559,6257,4711,5576,136,3092,4039,140,573,24,119356,20234,94,68542,14624,1494,1714,27642,2205,23,4003,205,6702,1044,20182,17777,460,2830,8533,4883,1962,225,2097,411,18103,94979,93552,314946,428239,274,85928,177571,118994,3029,14957,246001,10,476,67922,1909,9479,488,8142,657129,1510,2116,44833,19409,413217,144
"Sep 02, 2020",85066,10757,9728,72141,378752,3,10725,1363,4042,1724,306,52807,46,4831,1005000,105944,427,7844,56860,625686,336,29211,538,448,213,47,22,0,84784,0,25923,995,3848968,48883,1434,2029,1305,8140,3766,8654,5019,226416,1101,43068,271570,754,71863,274988,13,13,6454478,0,1626,4218,0,13189,743388,89891,31581,2802,10114,12415,242284,43305,4126,14,19138,4965,107313,4149,1406,41649,3310,172,1017,86478,3301,0,14600,44658,36732,7089,2194,18,2532,25148,23875,37740,29,8258,1370,2211,61,2415,0,11034,176,1382,319,1920,4048,27,75644,2923,85487,71,34493,9360,99280,296590,61769,20,107,2683,16617,4023777,1199,129923,1176,4668,71540,1600,117267,44036,633339,62216,9209,356,2979,125798,13743,4628,2337,5387,26,630595,715,1757,65453,38243,12,535066,2777,3425,896,295,626,16,5,54409,17,0,9561,338006,17195,0,25904,44075,54463,42437,317486,6638,6622,4712,5579,136,3101,4117,142,622,24,122550,20517,94,69152,15156,1499,1796,27969,2205,23,4240,205,6745,1046,20449,18375,471,2898,8538,4936,1976,227,2161,411,18161,95627,94084,317528,439172,274,86124,180646,119206,3067,15023,247391,10,482,68517,1931,9526,489,8161,663437,1548,2121,45158,19460,414811,144
"Sep 03, 2020",85077,10998,9844,72302,380746,3,11094,1363,4163,1724,306,53433,46,4839,1009995,106032,448,8082,56908,630767,336,29303,555,448,239,47,22,0,85070,0,26049,1111,3933124,49877,1443,2035,1306,8281,3979,8690,5165,228358,1118,43485,272972,754,72464,281704,13,13,6501093,0,1636,4255,0,13189,747854,91256,31676,2807,10125,12523,247039,44458,4214,14,19959,4965,108152,4215,1410,42877,3310,174,1018,87378,3374,0,14762,44713,36899,7106,2194,18,2533,25793,24471,38372,29,8301,1375,2292,61,2441,0,11120,177,1401,330,1984,4125,27,76358,2947,85911,75,34705,9374,99425,297014,62526,20,107,2822,16775,4068755,1199,130493,1177,4668,72154,1600,117928,44135,641574,62636,9251,356,3032,128228,13826,4628,2386,5387,26,633015,715,1759,66855,38288,12,545308,2805,3427,897,298,626,18,5,55213,17,0,9561,339737,17374,0,26000,44271,54587,42688,318319,6678,6923,4729,5593,136,3111,4207,143,622,24,125214,20804,95,69751,15773,1502,1912,28372,2205,26,4442,205,6811,1046,20644,18963,471,2973,8538,4991,1979,227,2233,412,18208,96629,94914,319686,451198,274,86380,184268,119420,3101,15106,248814,10,504,69129,1965,9579,489,8200,670145,1568,2128,45469,19604,416573,145
"Sep 04, 2020",85102,11200,9967,72485,382772,3,11428,1363,4300,2002,310,54095,46,4851,1015105,106121,448,8323,56948,636897,336,29400,577,451,239,63,22,0,85332,0,26136,1171,4020239,50973,1457,2041,1306,8361,4058,8724,5275,232041,1152,43923,274710,758,73208,290127,13,13,6554684,0,1653,4304,0,13189,752239,92595,31772,2814,10149,12639,252075,45680,4266,14,20654,4972,108910,4252,1416,44236,3332,175,1023,88243,3374,0,14871,44777,37031,7126,2194,18,2536,26468,25142,38906,29,8326,1408,2358,61,2456,0,11231,178,1416,330,2040,4200,27,77040,2983,86544,78,34884,9385,99582,297512,63158,20,107,2896,16954,4114661,1215,131124,1177,4668,72766,1693,118781,44199,650062,63044,9276,356,3079,130951,13881,4628,2386,5387,26,635078,715,1764,68605,38304,12,556677,2876,3431,897,305,626,18,5,56516,17,0,9561,341673,17547,0,26099,44461,54743,42998,319141,6837,7382,4729,5608,136,3115,4265,147,694,24,127838,21142,95,70422,16445,1506,2002,28729,2245,26,4592,205,6854,1049,20842,19490,479,3041,8601,5055,1983,227,2301,413,18269,97912,95596,321615,461882,274,86380,187537,119637,3120,15187,250281,10,511,69820,1984,9649,490,8225,676848,1596,2135,45773,19604,418537,145
"Sep 05, 2020",85112,11386,10102,72663,384666,3,11739,1363,4526,2002,310,54771,46,4858,1020310,106225,452,8514,56982,643294,336,29632,591,460,239,63,22,0,85503,0,26207,1253,4110839,52165,1477,2041,1306,8486,4283,8757,5422,234526,1194,44349,276418,758,73862,298151,13,13,6598664,0,1669,4349,0,13407,756790,93864,31849,2833,10178,12709,256719,46920,4298,14,21871,4972,109720,4320,1425,45277,3332,175,1034,88963,3374,0,14998,44777,37192,7134,2213,18,2544,27265,25575,39473,31,8336,1447,2428,61,2491,0,11296,178,1459,330,2230,4275,27,77481,3035,87174,88,35020,9391,99712,298025,63798,22,107,2964,17050,4146034,1215,131495,1177,4668,73471,1693,119580,44316,658456,63532,9322,356,3122,133787,13948,4628,2476,5387,26,636884,716,1767,70160,38324,12,565237,2935,3438,898,312,626,18,5,57466,17,0,9561,343483,17736,0,26206,44649,54905,43293,319932,6837,7892,4729,5611,136,3121,4341,147,694,24,129343,21439,95,71031,17094,1511,2115,29087,2245,26,4830,205,6896,1049,21010,20011,488,3104,8601,5096,1983,228,2353,413,18472,98776,96305,323565,471806,274,86380,190665,119864,3151,15269,251056,10,511,70387,2014,9649,492,8261,683702,1621,2136,46071,19604,420506,145
"Sep 06, 2020",85122,11524,10255,72859,386658,3,11964,1363,4614,2002,310,55415,46,4879,1025505,106301,452,8685,57022,649818,337,29771,598,462,239,63,22,0,85570,0,26279,1419,4202562,53289,1488,2054,1307,8584,4438,8792,5553,237344,1261,44644,277724,758,74787,304787,13,13,6630467,0,1679,4374,0,13437,761082,95014,31905,2842,10210,12776,260370,47947,4309,14,22486,4972,109784,4346,1428,46257,3362,175,1039,89582,3374,0,15090,44777,37329,7142,2213,18,2544,27769,26127,39797,31,8360,1452,2449,61,2516,0,11388,178,1468,330,2250,4330,27,77683,3060,87825,92,35103,9397,99863,298509,64352,22,107,3024,17089,4160722,1215,131895,1177,4668,73984,1693,120241,44403,666521,63849,9322,356,3165,135894,13987,4628,2506,5388,26,638517,716,1772,72394,38398,12,572532,2965,3444,898,315,626,18,6,58672,17,0,9561,346466,17883,0,26308,44783,55005,43587,320688,6837,8387,4729,5614,136,3123,4444,147,694,24,131520,21560,95,71575,17749,1513,2222,29271,2245,26,5100,205,6950,1049,21177,20426,488,3171,8601,5132,1987,228,2411,413,18588,99333,97043,325157,478792,274,87072,194109,120095,3197,15319,251724,10,511,70824,2039,9798,493,8291,689977,1650,2141,46364,19604,422582,145
"Sep 07, 2020",85134,11663,10406,73031,388810,3,12081,1363,4636,2126,310,56076,46,4890,1030690,106361,452,8810,57044,654582,337,29873,599,466,239,63,22,0,85755,0,26322,1518,4277584,54350,1493,2055,1311,8667,4570,8824,5659,238727,1307,44814,278831,758,75584,308731,13,13,6654674,0,1693,4409,0,13437,765714,95897,31941,2870,10233,12836,264684,48780,4352,14,23353,4985,110092,4360,1429,47236,3362,175,1040,90387,3374,0,15127,44869,37418,7165,2213,18,2545,28179,26779,40055,31,8362,1463,2482,61,2532,0,11521,179,1560,330,2277,4358,27,77828,3077,88367,102,35205,9459,100041,298903,64764,22,107,3103,17146,4170968,1261,132142,1177,4668,74454,1693,120769,44458,671848,64099,9355,356,3190,138068,14014,4891,2546,5388,26,639362,716,1776,73780,38494,12,581776,2981,3445,898,315,628,18,9,59648,17,0,9561,349409,18113,0,26413,44845,55160,43893,321456,7298,8963,4729,5621,137,3123,4557,153,773,24,134911,21660,95,72013,18834,1514,2277,29561,2245,26,5184,205,6960,1049,21296,20826,497,3229,8608,5165,1989,230,2478,413,18701,99898,97578,327359,488007,274,87328,196989,120348,3197,15352,253625,10,516,71126,2076,9816,494,8327,691575,1684,2143,46653,19604,424346,145
"Sep 08, 2020",85144,11832,10553,73208,391112,3,12285,1363,4727,2126,310,56778,46,4896,1035789,106425,456,8928,57091,658181,337,30180,599,466,239,63,22,0,85991,0,26374,1709,4367436,55563,1513,2064,1311,8741,4720,8860,5875,241967,1307,45281,280198,939,76548,314872,13,13,6683512,0,1712,4439,0,13437,770504,97033,31994,2882,10292,12952,269578,49897,4377,14,24214,4985,110757,4419,1432,48138,3371,175,1045,91244,3374,0,15226,45012,37557,7165,2213,18,2552,28740,27363,40556,31,8376,1466,2589,62,2563,0,11624,180,1613,341,2391,4400,27,78721,3105,88769,107,35356,9559,100228,299233,64814,22,107,3183,17313,4188394,1261,133748,1178,4818,75098,1693,121604,44526,679513,64489,9387,361,3233,140479,14044,4891,2585,5388,26,640441,716,1782,75721,38520,12,593006,3033,3446,898,320,629,21,9,60784,17,0,9561,351864,18356,0,26511,44953,55456,44281,322237,7388,9304,4735,5630,137,3140,4647,156,773,24,138403,21961,95,72392,19583,1515,2346,30081,2245,26,5482,205,6974,1054,21432,21324,503,3289,8608,5186,1994,233,2581,414,18778,100131,98407,329251,500034,274,87590,200035,120579,3275,15435,254956,10,516,71526,2099,9848,495,8337,696190,1729,2150,46938,19848,425613,145
"Sep 09, 2020",85146,12080,10704,73402,393425,3,12626,2287,4888,2126,310,57450,46,4902,1041007,106498,456,9108,57166,663706,337,30264,614,466,256,63,22,0,86305,0,26465,1889,4462965,56751,1528,2067,1313,8834,4963,8899,6094,245126,1361,45669,281636,939,77688,322921,13,13,6722315,0,1741,4460,0,13437,775055,98304,32078,2898,10324,13112,273821,51224,4459,14,25026,4990,112166,4447,1443,49219,3371,177,1048,92082,3374,0,15293,45313,37732,7191,2242,21,2555,29901,27919,41144,32,8384,1476,2730,62,2585,0,11746,180,1703,341,2588,4473,27,79622,3142,89141,116,35460,9583,100403,299659,65218,22,108,3323,17435,4222793,1301,134294,1178,4818,75981,1717,122308,44613,686856,65138,9418,361,3312,143030,14102,4891,2657,5391,27,642431,722,1788,77878,38544,12,604652,3092,3447,898,322,631,21,9,61700,17,0,9561,354518,18607,0,26602,45152,55632,44930,323012,7429,9715,4736,5653,137,3147,4764,161,857,24,142400,22258,95,72885,20462,1518,2416,30583,2245,26,5482,207,7023,1059,21588,21877,503,3351,8621,5220,1999,234,2659,415,18815,100937,99042,331078,512293,274,87939,203342,120846,3293,15520,256349,10,527,71947,2162,9885,495,8430,702776,1773,2153,47216,19848,427099,145
"Sep 10, 2020",85153,12447,10860,73591,395488,3,12917,2287,5066,2252,310,58207,46,4914,1046370,106584,456,9256,57229,668504,337,30461,628,469,256,63,22,0,86559,0,26513,2150,4559725,57823,1537,2069,1315,8900,5193,8939,6222,248924,1365,46131,283240,939,78511,332158,13,13,6763705,0,1759,4479,0,13437,779168,99684,32136,2909,10343,13214,278418,52549,4551,14,25631,4990,113206,4477,1448,50465,3371,177,1051,92822,3374,0,15414,45313,37874,7222,2242,21,2555,31059,28664,41704,32,8429,1486,2819,62,2600,0,11866,180,1750,361,2698,4557,27,80306,3186,89691,131,35603,9628,100557,299855,65597,24,109,3437,17598,4263450,1301,134924,1178,4818,76911,1717,123345,44684,694664,65726,9462,361,3389,145612,14150,4891,2721,5394,27,644438,722,1792,79767,38572,12,616131,3217,3454,901,323,631,25,10,62578,17,0,9561,357432,18924,0,26688,45326,55829,45473,323720,7453,10191,4747,5655,137,3155,4832,165,857,24,146563,22544,95,73381,20939,1521,2510,31247,2275,26,5954,208,7088,1059,21743,22437,507,3416,8621,5281,2003,234,2739,415,18869,101716,99715,332970,524198,274,88337,207203,121052,3330,15624,258107,10,530,72453,2204,9946,496,8469,710067,1830,2157,47488,20009,428747,145
"Sep 11, 2020",85168,12734,11021,73784,397801,3,13107,3080,5252,2252,311,58839,46,4926,1051874,106661,456,9437,57315,673518,337,30673,638,469,256,64,23,0,86850,0,26565,2422,4657379,58663,1548,2087,1315,8990,5297,8977,6385,252928,1399,46638,284865,939,79781,340985,13,13,6811432,0,1773,4534,0,13470,783713,101075,32228,2912,10361,13323,282672,53969,4593,14,26512,4996,114732,4529,1459,51918,3376,177,1081,93475,3374,0,15554,45388,38037,7266,2242,21,2568,32442,29256,42183,32,8457,1499,2898,62,2632,0,12003,180,1763,361,2825,4651,27,81009,3235,90568,135,35793,9810,100708,300371,65802,24,109,3511,17799,4307911,1344,135626,1178,4818,77842,1836,124205,44761,702088,66416,9494,361,3498,148756,14193,4928,2814,5394,27,646398,722,1793,82197,38606,12,628083,3279,3461,906,323,633,25,10,63367,17,0,9561,360965,19216,0,26773,45503,56017,46160,324407,7479,10909,4749,5669,138,3169,4918,168,953,24,150541,22834,95,74063,21908,1524,2623,31827,2275,26,6337,208,7159,1060,21919,22983,508,3476,8643,5314,2007,238,2945,416,18916,102232,100330,334762,535705,274,88337,210940,121287,3362,15669,259725,10,530,73047,2247,9979,498,8512,716670,1917,2161,47752,20009,430607,145
"Sep 12, 2020",85174,13036,11185,73975,399940,3,13368,3080,5453,2252,311,59586,46,4939,1057362,106729,456,9604,57357,679645,337,30833,641,471,256,66,23,0,87056,0,26607,2595,4751788,59630,1555,2096,1316,9052,5692,9014,6530,257844,1435,47173,286373,939,81012,350896,13,13,6853028,0,1780,4565,0,13470,787818,102386,32300,2916,10385,13466,286778,55454,4653,14,27324,4996,116451,4579,1464,53120,3376,177,1083,94211,3374,0,15694,45434,38172,7274,2242,21,2578,33884,29906,42714,32,8478,1514,2994,64,2655,0,12079,181,1812,361,2993,4711,27,81658,3295,91537,145,35969,9868,100856,300955,66049,24,111,3623,17891,4339969,1344,136141,1178,4818,78849,1836,125172,44828,708964,66916,9521,361,3603,151859,14237,4928,2928,5394,27,648214,722,1795,84435,38641,12,637296,3335,3466,906,327,633,25,11,63888,17,0,9561,364456,19557,0,26851,45675,56177,46721,325050,7508,11825,4749,5678,139,3195,5040,169,953,24,153261,23138,95,74708,22348,1527,2723,32696,2275,26,6719,208,7194,1060,22055,23669,508,3506,8643,5340,2009,241,3062,418,18987,103092,101041,336044,546481,274,88337,214746,121523,3376,15737,260546,10,531,73650,2274,10020,498,8557,722832,2075,2162,48007,20009,432738,145
"Sep 13, 2020",85184,13240,11353,74173,402029,3,13533,3080,5532,2252,311,60307,46,4958,1062811,106803,456,9719,57406,685503,337,31089,644,472,256,66,23,0,87162,0,26651,2932,4845003,60540,1572,2109,1319,9173,5808,9049,6712,261189,1458,47439,287846,939,82099,357637,13,13,6885448,0,1808,4591,0,13516,791972,103495,32408,2924,10390,13539,290309,56424,4684,14,27817,4996,118594,4582,1474,54159,3389,177,1084,94764,3374,0,15791,45434,38327,7276,2267,21,2578,35421,30574,42978,32,8493,1707,3046,64,2676,0,12154,181,1853,361,3042,4813,27,81909,3350,92478,157,36157,9915,101009,301481,67136,24,111,3771,17918,4354648,1344,136659,1180,4818,79489,1836,125982,44881,716319,67592,9521,361,3702,154335,14280,4928,2928,5395,27,649793,722,1797,86686,38716,12,645208,3388,3473,906,330,633,25,11,64301,17,0,9561,367780,19890,0,26928,45862,56256,47287,325651,7526,12309,4749,5690,139,3234,5269,171,953,24,156437,23465,95,75384,22781,1530,2805,33159,2275,26,6719,208,7238,1063,22176,24310,510,3540,8643,5366,2011,244,3314,423,19013,103660,101745,337520,555537,275,89746,218382,121740,3405,15757,261298,10,533,74152,2352,10045,498,8580,729619,2227,2165,48254,20167,434820,145
"Sep 14, 2020",85194,13420,11520,74360,404648,3,13598,3080,5580,2463,311,60965,46,4972,1068320,106855,457,9818,57454,690054,339,31297,646,472,330,66,23,0,87382,0,26692,3195,4926914,61569,1578,2111,1321,9243,6025,9088,6900,265863,1480,47677,288857,939,83399,363416,13,13,6920514,0,1812,4602,0,13535,796640,104187,32437,2935,10390,13720,294478,57361,4726,14,28487,5000,118911,4611,1477,55329,3389,177,1085,95472,3541,0,15827,45601,38403,7295,2267,23,2587,36212,31362,43207,32,8499,1717,3060,64,2697,0,12276,183,1884,361,3141,4839,27,82172,3365,93455,161,36205,9946,101177,302020,67789,24,111,3933,18061,4373843,1438,138010,1180,4818,80266,1836,126791,44928,721892,68208,9552,361,3749,156797,14306,4934,2974,5396,27,650749,722,1798,88203,38772,12,655678,3439,3475,906,330,633,25,11,64786,17,0,9561,370394,20237,0,27009,45969,56388,47836,326258,7531,13153,4772,5697,140,3262,5482,177,1099,24,161252,23635,95,75824,23515,1538,2872,33541,2275,26,7478,208,7244,1063,22285,24857,511,3576,8654,5397,2013,245,3528,423,19066,104110,102204,339332,565446,275,90222,221523,121975,3405,15769,263221,10,549,74529,2405,10061,499,8627,733860,2392,2168,48496,20228,436519,145
