Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"Feb 21, 2021",4636,6297,1666,1912,59483,0,5429,158,6505,274,2,423,NULL,197,83293,2213,143,402,29,200708,25,4136,14,3,12,1,0,0,12876,NULL,909,3196,157533,1316,81,79,85,60,566,90,950,12088,314,9947,95715,45,15217,84340,NULL,1,523428,NULL,574,249,NULL,1864,28060,22351,4337,348,700,1020,13272,2777,296,NULL,3185,89,25239,168,1542,2993,202,12,134,1044,92,NULL,3063,577,3198,434,70,1,86,19679,1976,3780,2,247,139,71,6,535,NULL,607,31,189,7,139,144,0,6282,3174,21887,22,1823,1056,10353,12601,3992,0,54,396,9854,246560,107,21674,170,172,1125,451,11442,1458,58834,15962,83,10,3776,25103,808,127,179,63,31,49053,72,26,8554,2433,NULL,67457,499,83,21,90,85,3,NULL,2279,0,NULL,300,120784,2338,0,1799,3164,1839,622,6461,1436,14299,63,1013,10,445,595,22,137,1,5577,5007,13,7417,2114,229,48,8386,47,0,7793,2,625,35,1557,4340,10,998,75,645,619,1,4554,1,186,3038,5742,8349,51198,0,1552,34489,256,144,297,68690,1,27,42171,304,86,9,726,120226,3435,29,2961,523,20042,3
"Feb 22, 2021",4636,6321,1681,1921,59572,0,5449,158,6577,324,2,429,NULL,197,83630,2221,144,406,29,201280,25,4137,14,3,12,1,0,0,12901,NULL,909,3197,157614,1320,81,79,85,60,566,90,957,12091,314,9951,95990,45,15249,84703,NULL,1,524751,NULL,583,252,NULL,1871,28138,22411,4351,348,701,1031,13295,2782,300,NULL,3200,89,25250,169,1546,2993,208,12,135,1049,95,NULL,3076,582,3202,435,70,1,87,19827,1986,3799,2,247,139,71,6,540,NULL,608,31,189,7,139,144,0,6306,3182,21903,22,1827,1062,10404,12617,3996,0,54,399,9933,247276,109,21723,172,172,1140,456,11466,1458,58974,16023,83,10,3784,25156,814,127,179,63,32,49150,72,26,8559,2435,NULL,67636,499,83,22,91,85,4,NULL,2293,0,NULL,300,120962,2343,0,1807,3167,1862,622,6466,1441,14347,63,1021,11,450,599,22,138,1,5596,5016,14,7474,2116,230,48,8397,47,0,7811,2,628,35,1562,4387,10,1001,76,645,619,1,4570,1,188,3048,5756,8356,51359,0,1555,34691,257,144,297,69020,1,27,42189,305,86,9,733,120669,3447,29,2964,523,20126,3
"Feb 23, 2021",4636,6343,1696,1930,59663,0,5462,159,6671,324,2,433,NULL,197,84047,2229,144,411,29,201943,25,4181,14,3,12,1,0,0,12914,NULL,909,3197,157715,1325,81,79,85,60,566,90,969,12107,314,9962,96346,45,15343,85044,NULL,1,527039,NULL,588,253,NULL,1876,28213,22544,4366,348,702,1040,13311,2785,304,NULL,3221,91,25269,170,1570,2997,208,12,136,1057,95,NULL,3085,582,3204,437,70,1,87,19992,1994,3823,2,247,141,71,6,553,NULL,608,31,190,7,139,144,0,6315,3190,21923,22,1837,1076,10443,12658,4024,0,54,405,9978,248646,110,21762,172,173,1145,456,11495,1460,59118,16086,83,10,3792,25309,832,127,179,63,32,49413,73,26,8574,2436,NULL,68079,500,83,26,91,85,4,NULL,2305,0,NULL,300,121511,2343,0,1815,3171,1874,622,6470,1448,14450,63,1024,11,453,606,23,138,1,5634,5034,14,7529,2125,230,48,8434,47,0,7843,2,629,35,1573,4446,10,1004,76,647,620,1,4589,1,188,3057,5772,8374,51510,0,1557,35014,257,146,297,69464,1,27,42436,306,87,9,734,121266,3457,29,2967,523,20151,3
"Feb 24, 2021",4636,6371,1715,1939,59736,0,5477,159,6775,324,2,437,NULL,198,84430,2237,144,413,29,202624,25,4237,14,3,12,1,0,0,12940,NULL,909,3197,157860,1331,82,79,85,60,568,90,976,12129,314,9972,96665,45,15406,85414,NULL,1,529492,NULL,591,254,NULL,1876,28285,22634,4383,348,702,1051,13324,2793,308,NULL,3239,91,25333,170,1587,2998,218,12,136,1062,98,NULL,3098,584,3206,439,70,1,87,20140,1999,3846,2,247,142,71,6,557,NULL,620,32,192,7,139,145,0,6327,3203,21956,22,1839,1088,10495,12708,4040,0,54,406,10026,250079,110,21807,172,173,1164,458,11533,1460,59260,16136,83,10,3802,25461,840,128,179,63,34,49523,73,26,8592,2438,NULL,68468,501,83,27,91,86,4,NULL,2316,0,NULL,300,121954,2345,0,1823,3175,1885,622,6475,1456,14552,63,1029,11,457,608,23,139,1,5660,5051,14,7584,2151,231,52,8470,48,0,7869,2,632,35,1576,4508,11,1008,80,649,624,1,4611,1,188,3066,5789,8379,51650,0,1558,35254,257,147,297,69861,1,27,42808,308,88,9,737,121789,3463,29,2970,523,20173,3
"Feb 25, 2021",4636,6410,1736,1948,59830,0,5489,159,6859,335,2,439,NULL,198,84876,2245,144,416,29,203174,25,4271,14,3,12,1,0,0,12960,NULL,909,3198,157980,1334,82,79,85,60,568,90,987,12201,314,9984,96973,45,15438,85768,NULL,1,531833,NULL,595,258,NULL,1878,28358,22736,4398,349,705,1059,13351,2796,312,NULL,3255,91,25367,170,1593,2999,223,12,137,1067,102,NULL,3111,588,3209,439,70,1,87,20283,2008,3871,2,248,142,71,6,567,NULL,620,32,195,7,139,145,0,6334,3212,21988,22,1847,1100,10541,12772,4076,0,54,410,10079,251661,110,21865,172,173,1182,458,11572,1463,59396,16185,83,10,3809,25596,852,128,179,63,34,49667,73,26,8598,2442,NULL,68813,502,83,27,92,86,4,NULL,2321,0,NULL,300,122277,2351,0,1832,3179,1891,622,6480,1458,14672,63,1033,11,459,613,23,139,1,5687,5062,14,7647,2156,231,52,8493,48,0,7911,2,634,35,1581,4560,12,1014,80,650,625,1,4627,1,189,3075,5810,8384,51795,0,1562,35518,257,147,297,70255,1,27,43094,311,88,9,740,122375,3475,29,2973,551,20310,3
"Feb 26, 2021",4636,6439,1756,1957,59899,0,5503,159,6966,335,2,442,NULL,198,85304,2253,144,418,29,203738,25,4300,14,3,12,1,0,0,12978,NULL,909,3198,158090,1338,82,79,85,60,568,90,994,12247,314,9998,97227,45,15503,86147,NULL,1,534030,NULL,601,258,NULL,1878,28432,22826,4414,350,707,1066,13365,2800,314,NULL,3272,91,25409,170,1601,3003,223,12,138,1072,107,NULL,3119,594,3213,439,70,1,90,20465,2019,3899,2,249,142,71,8,575,NULL,622,33,195,7,139,146,0,6348,3226,22006,22,1853,1111,10590,12804,4099,0,54,413,10128,252988,110,21915,172,173,1198,458,11602,1463,59518,16243,85,10,3823,25742,858,128,179,63,35,49784,73,26,8608,2443,NULL,69142,504,83,28,92,86,4,NULL,2340,0,NULL,300,122623,2353,0,1841,3183,1902,622,6483,1463,14795,63,1037,11,464,613,23,139,1,5697,5071,14,7722,2174,231,52,8515,48,0,7942,2,637,35,1585,4610,12,1018,83,650,627,1,4650,1,190,3082,5820,8395,51887,0,1562,35786,257,148,297,70675,1,27,43353,313,89,9,742,122884,3485,29,2977,551,20400,3
"Feb 27, 2021",4636,6468,1775,1966,59980,0,5511,159,7075,335,2,444,NULL,198,85743,2261,144,420,29,204278,25,4313,14,3,12,1,0,0,12997,NULL,909,3199,158208,1341,83,79,85,61,568,90,999,12289,314,10007,97508,45,15543,86361,NULL,1,535550,NULL,603,261,NULL,1880,28503,22907,4429,352,707,1081,13383,2803,318,NULL,3287,91,25472,170,1614,3005,231,12,140,1078,109,NULL,3126,599,3218,440,70,1,93,20657,2025,3924,2,249,142,73,8,584,NULL,622,33,195,7,139,147,0,6374,3235,22034,22,1854,1121,10639,12837,4117,0,54,417,10167,254263,110,21960,172,173,1213,458,11634,1463,59660,16276,85,10,3836,25893,865,128,179,63,35,49941,74,26,8615,2443,NULL,69298,506,83,28,93,86,4,NULL,2354,0,NULL,300,122913,2358,0,1847,3190,1905,622,6488,1463,14902,63,1041,11,464,630,24,139,1,5732,5071,14,7807,2174,231,52,8538,48,0,7974,2,637,35,1595,4652,12,1023,83,650,631,1,4675,1,192,3093,5831,8400,51946,0,1562,35981,257,148,297,70844,1,27,43655,313,89,9,742,123430,3499,29,2979,551,20476,3
"Feb 28, 2021",4636,6504,1796,1976,60073,0,5526,159,7189,335,2,449,NULL,199,86122,2269,144,424,29,204805,25,4319,14,3,12,1,0,0,13022,NULL,909,3199,158316,1344,84,79,85,62,568,90,1003,12318,314,10014,97701,45,15563,86486,NULL,1,536808,NULL,608,261,NULL,1880,28569,23000,4443,353,707,1091,13406,2806,322,NULL,3301,91,25503,172,1618,3006,239,12,140,1083,109,NULL,3137,607,3220,441,70,1,94,20850,2042,3949,2,249,142,73,8,589,NULL,622,33,195,7,139,147,0,6393,3246,22052,22,1856,1130,10688,12860,4141,0,54,422,10191,255018,110,21994,172,173,1221,463,11653,1464,59766,16317,85,10,3843,25982,872,128,180,63,35,49993,74,26,8623,2444,NULL,69454,508,83,29,93,86,4,NULL,2365,0,NULL,300,123057,2361,0,1854,3192,1907,622,6494,1463,14974,63,1044,11,464,641,24,139,1,5752,5071,14,7860,2179,231,52,8561,48,0,8001,2,638,35,1603,4692,12,1027,83,652,634,1,4701,1,192,3100,5845,8408,51965,0,1570,36166,258,150,297,70942,1,27,43769,315,89,9,742,123950,3510,29,2983,551,20572,3
"Mar 01, 2021",4636,6534,1816,1986,60181,0,5537,159,7270,359,2,452,NULL,200,86455,2276,144,428,29,205346,25,4319,14,3,12,1,0,0,13046,NULL,909,3199,158396,1348,85,79,85,62,568,90,1015,12322,314,10021,97949,45,15584,86890,NULL,1,538190,NULL,611,264,NULL,1890,28638,23090,4459,355,707,1098,13428,2812,324,NULL,3318,92,25523,173,1621,3009,243,12,140,1085,110,NULL,3144,607,3223,441,75,1,94,21033,2058,3975,2,250,143,74,8,598,NULL,623,36,197,7,139,147,0,6402,3256,22077,22,1859,1135,10736,12896,4151,0,54,425,10308,255836,110,22017,172,173,1238,463,11674,1466,59866,16351,85,10,3854,26050,880,128,180,63,36,50077,74,26,8637,2446,NULL,69609,508,83,30,93,86,4,NULL,2373,0,NULL,300,123161,2365,0,1860,3195,1915,622,6500,1468,15058,63,1048,11,476,653,24,139,1,5760,5116,14,7887,2210,231,52,8574,48,0,8022,2,639,35,1605,4743,14,1032,87,652,634,1,4727,1,193,3106,5858,8416,52077,0,1577,36325,259,151,297,71180,1,27,43792,316,89,9,750,124459,3520,29,2987,551,20660,3
"Mar 02, 2021",4636,6557,1835,1993,60267,0,5548,162,7388,359,2,453,NULL,200,86896,2282,144,430,29,205883,25,4333,14,3,12,1,0,0,13069,NULL,909,3199,158506,1353,85,79,85,62,568,90,1023,12369,314,10034,98293,46,15649,87220,NULL,1,540116,NULL,617,265,NULL,1895,28706,23202,4475,355,711,1104,13458,2820,328,NULL,3338,92,25540,173,1638,3009,249,12,140,1092,112,NULL,3151,607,3225,441,75,1,95,21238,2063,4002,2,250,143,74,8,605,NULL,623,36,197,7,139,148,0,6412,3269,22106,22,1863,1141,10778,12938,4174,0,54,432,10391,257562,110,22045,172,174,1253,478,11691,1467,59972,16389,85,10,3863,26212,888,128,180,63,37,50271,74,26,8645,2446,NULL,69801,510,84,30,93,86,4,NULL,2386,0,NULL,300,123504,2367,0,1869,3200,1923,622,6505,1472,15188,63,1053,11,483,665,25,140,1,5790,5145,14,7933,2216,232,59,8605,48,0,8047,2,641,35,1606,4805,14,1039,87,652,640,1,4756,1,193,3118,5871,8423,52192,0,1580,36518,259,151,297,71583,1,27,44051,319,91,9,755,125016,3532,29,2991,551,20684,3
"Mar 03, 2021",4636,6597,1856,2002,60353,0,5555,162,7489,359,2,458,NULL,200,87348,2288,144,434,29,206425,25,4357,14,3,12,1,0,0,13088,NULL,909,3199,158593,1358,85,79,85,63,568,90,1031,12389,314,10042,98641,46,15697,87609,NULL,1,542385,NULL,624,265,NULL,1895,28771,23286,4491,357,711,1108,13483,2824,333,NULL,3359,93,25608,173,1654,3010,260,12,140,1097,112,NULL,3156,611,3230,442,75,1,97,21430,2078,4026,2,250,143,75,8,615,NULL,632,37,199,7,139,150,0,6427,3284,22141,22,1866,1148,10822,13013,4187,0,54,435,10413,259402,112,22105,172,174,1269,481,11728,1468,60082,16430,85,10,3874,26397,896,128,181,63,39,50366,75,26,8653,2447,NULL,70247,510,84,30,93,86,4,NULL,2391,0,NULL,300,123819,2370,0,1878,3202,1939,622,6510,1478,15324,63,1056,13,484,668,26,140,1,5803,5174,19,7984,2219,232,59,8625,48,0,8074,2,643,35,1612,4866,14,1045,88,652,643,1,4793,1,194,3130,5884,8428,52453,0,1583,36721,260,151,297,71970,1,27,44360,321,92,9,759,125536,3541,29,2996,551,20704,3
"Mar 04, 2021",4636,6632,1876,2011,60431,0,5564,162,7560,389,2,462,NULL,201,87823,2288,144,436,29,206936,25,4396,14,3,12,1,0,0,13107,NULL,909,3200,158707,1364,88,79,85,64,568,90,1039,12404,314,10050,98980,46,15730,87969,NULL,1,544371,NULL,631,266,NULL,1895,28839,23391,4508,357,711,1109,13507,2829,336,NULL,3376,93,25644,175,1666,3010,274,12,140,1105,112,NULL,3165,629,3232,442,75,1,100,21631,2091,4049,2,250,143,75,8,623,NULL,632,37,199,7,139,152,0,6435,3298,22169,22,1870,1153,10871,13076,4214,0,54,436,10506,261188,112,22151,172,174,1286,481,11759,1468,60189,16458,85,10,3878,26591,898,131,181,63,43,50462,75,26,8669,2449,NULL,70501,511,85,30,93,86,4,NULL,2394,0,NULL,300,124061,2374,0,1887,3208,1951,622,6514,1483,15476,63,1058,13,489,674,26,140,1,5822,5200,21,8052,2233,232,59,8652,49,0,8106,2,647,35,1619,4919,16,1050,88,654,645,1,4833,1,196,3139,5895,8435,52644,0,1583,36897,260,152,297,72267,1,27,44649,325,93,9,764,126114,3553,29,3002,551,20838,3
"Mar 05, 2021",4636,6664,1897,2020,60512,0,5570,162,7665,389,2,468,NULL,201,88285,2296,145,437,29,207409,25,4405,14,3,12,1,0,0,13121,NULL,909,3200,158817,1371,88,79,85,64,568,90,1048,12423,315,10056,99278,46,15762,88274,NULL,1,546174,NULL,637,267,NULL,1895,28901,23499,4525,358,711,1113,13537,2833,341,NULL,3398,93,25680,175,1680,3010,274,12,140,1113,125,NULL,3176,637,3235,442,81,1,100,21849,2110,4071,2,250,143,76,8,637,NULL,632,37,200,7,139,152,0,6455,3311,22196,22,1873,1159,10916,13128,4231,0,54,443,10571,262948,112,22192,172,174,1296,481,11786,1470,60300,16486,87,10,3882,26763,903,131,181,63,43,50566,76,26,8673,2449,NULL,71138,511,85,31,93,86,5,NULL,2404,0,NULL,300,124297,2377,0,1894,3215,1954,622,6519,1484,15619,63,1058,15,493,680,26,140,1,5834,5228,21,8119,2236,232,59,8669,49,0,8130,2,652,35,1627,4971,16,1054,88,654,648,1,4862,1,199,3150,5907,8441,52784,0,1583,37026,261,152,297,72558,1,27,44914,328,93,9,767,126607,3563,29,3007,551,20928,3
"Mar 06, 2021",4636,6705,1918,2029,60594,0,5585,162,7739,389,2,469,NULL,202,88726,2302,146,437,29,207885,25,4419,15,3,12,1,0,0,13133,NULL,909,3200,158916,1378,90,79,85,64,568,90,1059,12465,315,10066,99585,46,15803,88461,NULL,1,547783,NULL,645,267,NULL,1895,28965,23576,4542,358,712,1116,13548,2835,344,NULL,3414,96,25702,175,1687,3010,294,12,140,1120,126,NULL,3185,640,3238,442,81,1,102,22035,2127,4091,2,250,143,76,8,644,NULL,632,37,200,7,139,152,0,6467,3322,22215,22,1874,1166,10954,13166,4247,0,54,446,10593,264446,112,22213,177,174,1310,481,11814,1471,60412,16512,87,10,3888,26919,908,131,181,63,43,50647,76,26,8676,2449,NULL,71237,512,85,31,93,86,5,NULL,2420,0,NULL,300,124455,2377,0,1901,3219,1964,622,6524,1485,15765,63,1067,15,493,686,26,140,1,5856,5228,21,8178,2236,232,59,8694,49,0,8167,2,657,35,1632,5013,16,1058,90,658,650,1,4900,1,200,3162,5910,8451,52870,0,1583,37154,262,152,300,72732,1,27,45159,329,93,10,767,127114,3567,29,3010,551,21008,3
"Mar 07, 2021",4636,6758,1939,2038,60687,0,5590,162,7836,389,2,472,NULL,202,89094,2309,146,438,29,208367,25,4422,15,3,12,1,0,0,13150,NULL,909,3200,159016,1384,92,79,85,64,568,90,1067,12516,315,10075,99793,46,15833,88608,NULL,1,548615,NULL,651,268,NULL,1895,29030,23628,4562,358,712,1124,13572,2838,348,NULL,3438,96,25720,175,1695,3010,302,12,140,1127,127,NULL,3195,647,3241,442,81,1,102,22244,2140,4111,2,250,143,77,8,653,NULL,632,37,201,7,139,154,0,6473,3328,22240,22,1876,1169,10995,13205,4249,0,54,453,10614,265500,112,22239,177,174,1322,483,11832,1471,60503,16540,87,10,3891,27022,919,131,181,63,43,50678,76,26,8682,2451,NULL,71336,514,85,32,93,86,5,NULL,2429,0,NULL,300,124537,2379,0,1907,3221,1969,622,6528,1485,15873,63,1069,15,502,693,26,140,1,5891,5228,21,8227,2273,233,59,8713,49,0,8201,2,662,35,1634,5046,16,1063,90,658,651,1,4935,1,202,3172,5923,8462,52880,0,1591,37266,262,152,300,72794,1,27,45285,334,95,10,767,127575,3576,29,3013,551,21077,3
"Mar 08, 2021",4636,6797,1956,2047,60786,0,5602,162,7921,448,3,473,NULL,202,89473,2316,146,439,29,208814,25,4422,15,3,12,1,0,0,13174,NULL,909,3200,159093,1391,92,79,85,64,568,90,1085,12521,315,10085,100113,46,15861,88985,NULL,1,549483,NULL,658,268,NULL,1915,29094,23698,4579,358,712,1132,13596,2841,350,NULL,3463,96,25724,175,1699,3011,307,12,146,1133,128,NULL,3206,647,3247,442,81,1,102,22448,2157,4129,2,250,143,77,8,667,NULL,632,37,203,7,140,154,0,6479,3337,22261,22,1879,1177,11038,13227,4260,0,54,454,10764,266614,112,22276,177,174,1335,485,11848,1473,60598,16565,87,10,3897,27128,925,131,183,63,46,50803,76,26,8683,2451,NULL,71436,515,85,32,93,86,5,NULL,2442,0,NULL,300,124602,2381,0,1915,3225,1982,622,6534,1487,15988,63,1070,15,507,698,26,141,1,5915,5297,21,8253,2288,233,59,8732,49,0,8225,2,663,35,1642,5089,16,1068,91,658,653,1,4987,1,204,3179,5934,8476,53121,0,1594,37547,263,153,300,72961,1,27,45317,334,97,10,774,127892,3591,29,3018,566,21163,3
"Mar 09, 2021",4636,6843,1969,2055,60867,0,5621,162,8037,448,3,474,NULL,202,89809,2318,146,444,29,209264,25,4452,15,3,12,1,0,0,13194,NULL,909,3200,159206,1399,92,79,85,64,568,90,1092,12528,316,10092,100491,47,15917,89301,NULL,1,550815,NULL,666,270,NULL,1915,29160,23798,4599,358,712,1137,13618,2848,352,NULL,3480,96,25749,175,1705,3012,319,12,148,1141,129,NULL,3228,656,3250,442,81,1,102,22684,2170,4150,2,250,143,77,8,669,NULL,632,37,204,7,140,154,0,6493,3343,22292,22,1886,1186,11082,13281,4283,0,55,460,10902,268568,112,22304,177,175,1345,485,11870,1475,60676,16595,87,10,3904,27204,930,131,185,63,46,50906,77,26,8695,2451,NULL,71727,516,85,32,93,86,5,NULL,2451,0,NULL,300,124833,2381,0,1923,3232,1988,622,6539,1489,16146,63,1074,15,511,700,26,141,1,5933,5345,22,8299,2297,233,71,8757,49,0,8268,2,668,35,1645,5134,16,1074,91,658,654,1,5046,1,206,3191,5944,8489,53252,0,1597,37757,264,153,300,73245,1,27,45599,335,98,10,776,128399,3601,29,3022,566,21182,3
"Mar 10, 2021",4636,6886,1986,2063,60928,0,5625,162,8146,448,3,476,NULL,203,90275,2326,146,448,29,209756,25,4499,15,3,12,1,0,0,13214,NULL,909,3200,159341,1407,92,79,85,64,568,90,1100,12545,316,10101,100824,47,15948,89596,NULL,1,552469,NULL,678,271,NULL,1915,29227,23907,4620,358,712,1140,13645,2852,357,NULL,3507,96,25784,175,1726,3012,327,12,149,1144,129,NULL,3244,656,3257,442,81,1,102,22915,2193,4183,2,250,143,77,8,677,NULL,632,37,205,7,140,155,0,6522,3351,22327,22,1898,1191,11128,13324,4297,0,55,463,10999,270917,112,22335,179,175,1353,485,11883,1476,60773,16617,87,10,3908,27423,935,131,185,63,47,51015,77,26,8705,2451,NULL,71919,516,85,32,93,86,6,NULL,2466,0,NULL,300,125023,2382,0,1929,3237,1993,622,6545,1489,16325,63,1077,16,511,707,26,141,1,5950,5382,23,8353,2330,235,71,8776,51,0,8292,2,673,35,1648,5180,21,1079,93,658,661,1,5106,1,206,3198,5957,8496,53359,0,1600,37932,264,153,300,73541,1,27,45998,337,101,10,779,128826,3613,29,3026,588,21206,3
"Mar 11, 2021",4636,6937,2002,2070,61016,0,5635,162,8244,460,4,478,NULL,203,90734,2334,146,450,29,210179,25,4509,15,3,12,1,0,0,13229,NULL,909,3201,159454,1415,93,79,85,64,568,90,1113,12607,316,10113,101198,47,15998,89892,NULL,1,554027,NULL,683,273,NULL,1940,29290,24012,4644,359,712,1148,13671,2859,361,NULL,3531,98,25806,176,1737,3012,338,12,151,1148,129,NULL,3265,656,3262,442,81,1,103,23144,2211,4220,2,250,143,77,8,686,NULL,639,37,206,7,140,155,0,6531,3366,22347,22,1899,1200,11169,13377,4301,0,55,475,11094,273124,112,22371,180,175,1369,485,11909,1476,60858,16635,87,10,3918,27685,941,131,185,63,47,51110,77,26,8712,2454,NULL,72085,517,85,32,93,86,6,NULL,2483,0,NULL,300,125204,2384,0,1935,3239,2001,622,6551,1492,16497,63,1078,16,520,711,26,141,1,5967,5410,25,8402,2340,236,71,8798,51,0,8313,2,675,35,1652,5230,21,1085,93,659,667,1,5169,1,209,3204,5972,8502,53493,1,1600,38049,264,153,300,73826,1,27,46373,341,101,10,783,129255,3622,29,3028,601,21362,3
"Mar 12, 2021",4636,6986,2018,2078,61069,0,5647,162,8346,460,4,480,NULL,203,91220,2334,146,456,29,210652,26,4518,15,3,12,1,0,0,13248,NULL,909,3201,159612,1422,93,79,85,64,568,90,1117,12694,316,10122,101579,47,16024,90146,NULL,1,555511,NULL,689,275,NULL,1940,29356,24130,4670,360,712,1149,13696,2862,365,NULL,3556,98,25868,176,1746,3012,338,12,152,1156,129,NULL,3280,656,3268,442,81,1,104,23373,2228,4258,2,250,144,77,8,695,NULL,639,37,206,7,140,155,0,6546,3376,22370,22,1901,1203,11214,13430,4311,0,55,480,11196,275276,112,22404,180,175,1378,485,11928,1480,60950,16650,87,10,3926,27915,951,131,185,63,48,51179,77,26,8716,2457,NULL,72258,519,85,32,93,86,6,NULL,2510,0,NULL,300,125379,2387,0,1940,3243,2009,622,6556,1496,16627,63,1079,16,525,719,27,141,1,5980,5446,25,8451,2348,238,71,8831,52,0,8329,2,681,35,1662,5278,21,1090,96,659,679,1,5224,1,211,3213,5981,8515,53578,1,1600,38229,265,153,300,74057,1,27,46725,346,102,10,786,129735,3634,29,3031,601,21451,3
"Mar 13, 2021",4636,7038,2030,2087,61142,0,5670,162,8440,460,4,481,NULL,203,91695,2343,146,458,30,211099,26,4534,15,3,12,1,0,0,13267,NULL,909,3201,159772,1430,93,79,85,64,568,90,1122,12766,316,10129,101897,47,16046,90338,NULL,1,556573,NULL,698,276,NULL,1940,29421,24220,4694,360,717,1153,13719,2867,366,NULL,3576,98,25889,176,1757,3014,349,12,153,1165,131,NULL,3300,679,3276,443,81,1,104,23586,2255,4294,2,250,144,78,8,710,NULL,639,37,206,7,140,156,0,6568,3390,22397,22,1908,1206,11256,13476,4325,0,55,484,11234,277216,112,22434,181,175,1388,485,11955,1480,61046,16669,87,10,3929,28158,955,131,185,63,48,51261,77,26,8718,2457,NULL,72313,520,86,32,94,86,6,NULL,2540,0,NULL,300,125500,2390,0,1945,3253,2013,622,6563,1501,16790,63,1082,16,526,722,27,141,1,5988,5446,27,8509,2348,238,71,8856,52,0,8359,2,688,35,1667,5334,21,1094,96,661,683,1,5285,1,211,3213,5987,8527,53646,1,1600,38329,265,153,326,74174,1,27,47068,350,102,10,786,130207,3643,29,3034,601,21574,3
"Mar 14, 2021",4636,7091,2045,2095,61230,0,5677,162,8528,460,4,484,NULL,203,92090,2348,146,458,30,211481,26,4534,15,3,12,1,0,0,13289,NULL,909,3202,159893,1437,95,79,85,64,568,90,1129,12829,316,10141,102162,47,16069,90475,NULL,1,557296,NULL,712,280,NULL,1940,29489,24276,4719,360,717,1158,13751,2875,370,NULL,3596,98,25909,176,1767,3014,367,12,154,1172,131,NULL,3319,685,3282,444,81,1,104,23764,2268,4330,2,250,144,79,9,719,NULL,639,37,207,7,140,156,0,6568,3398,22421,22,1913,1210,11300,13508,4331,0,55,485,11285,278327,113,22463,182,175,1395,485,11969,1481,61143,16684,87,10,3934,28303,963,131,185,63,51,51326,77,26,8723,2459,NULL,72368,521,86,32,94,86,6,NULL,2550,0,NULL,300,125552,2391,0,1950,3255,2013,622,6567,1503,16952,63,1083,16,527,725,27,141,1,6008,5521,27,8560,2386,240,71,8873,52,0,8389,2,689,35,1669,5380,21,1099,96,661,689,1,5346,1,211,3222,5994,8545,53670,1,1608,38426,266,153,329,74226,1,27,47178,351,103,10,786,130639,3648,29,3036,601,21674,3
