Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"Feb 09, 2021",14,1492,1239,561,7640,1,283,125,1724,0,47,759,0,26,15019,918,91,131,11,3868,1,545,43,2,0,0,0,0,4068,0,3,21,10510,500,80,12,0,192,28,0,577,1223,9,1756,10622,69,1744,17708,8,0,98398,0,503,190,0,65,8636,2797,2014,11,100,1037,1994,417,580,0,874,0,1176,20,781,160,0,0,31,1002,300,0,476,675,164,41,0,0,195,7786,762,805,0,61,58,48,41,540,0,220,82,18,75,1,28,6,746,503,873,7,104,2764,573,1008,1167,0,1,403,1212,52164,37,2677,22,48,3310,499,1220,58,5442,2583,0,1,356,2656,188,0,0,9,0,1742,50,2,536,16,0,16066,51,189,30,3,21,0,0,572,0,0,0,12290,366,0,206,123,1056,42,353,123,1079,0,315,120,976,873,30,16,0,6182,342,34,1780,679,96,0,1197,30,1,824,0,143,14,302,2886,0,60,0,57,0,0,1483,1,107,419,822,387,7794,2,197,8700,477,0,0,5725,0,14,4059,202,27,5,438,5557,829,5,246,0,2839,0
"Feb 10, 2021",14,1482,1143,1799,7585,0,577,0,3179,0,54,797,0,17,14494,1053,30,41,15,10738,0,1003,46,21,174,0,0,0,4353,0,11,39,12760,380,30,2,0,100,34,0,623,1333,28,1353,12948,0,3183,23824,0,0,98096,0,625,130,0,38,8642,3048,2088,11,119,963,2282,486,858,0,978,44,293,29,990,134,73,0,29,987,336,0,389,0,147,34,367,95,156,10290,761,890,0,47,59,33,16,796,0,209,43,51,17,14,64,0,753,529,1851,8,173,3288,610,1072,871,0,5,207,913,60739,40,3185,13,0,3539,127,1544,82,6443,4387,0,1,1439,3409,276,294,0,3,110,3159,26,2,564,18,0,17721,47,157,45,7,11,0,0,683,0,0,0,12937,470,0,187,196,1131,33,369,83,1279,0,343,73,963,951,22,22,0,5696,253,0,1423,467,115,400,1469,16,0,1103,0,225,27,443,3157,0,57,335,56,2,0,1855,0,166,934,891,348,7739,2,190,8776,451,0,0,9246,0,20,6935,167,0,2,400,6724,544,1,223,0,2387,0
"Feb 11, 2021",2,1323,1105,1692,7474,0,376,0,2487,491,33,812,0,21,15038,1007,67,111,12,11138,0,865,28,20,0,0,0,0,3806,0,6,35,9353,352,81,10,0,186,38,0,584,1730,7,1261,15131,0,4394,19766,0,1,105884,0,476,127,0,0,7590,2644,2000,15,136,1025,2369,418,850,0,978,5,2137,26,842,81,78,0,13,1048,657,0,416,554,140,23,0,0,174,9555,799,993,0,21,49,19,30,673,0,264,47,43,11,1,58,14,786,627,2617,5,132,3384,603,1502,862,0,2,329,1070,54434,39,3181,9,0,3525,22,1771,75,6294,3480,0,0,1283,5039,393,0,22,4,278,2488,34,0,471,25,0,17467,51,201,1,6,11,0,0,613,0,0,0,13416,478,0,183,180,938,66,364,85,1862,7,235,0,942,1054,18,13,0,5029,427,31,1830,333,104,0,1577,22,0,841,3,145,49,504,3136,14,56,0,58,1,0,1807,0,286,1242,708,458,7311,0,245,8435,448,0,0,9918,0,13,7007,151,69,1,358,8807,557,0,267,704,3731,1
"Feb 12, 2021",12,1372,1059,1733,7298,0,371,0,2431,0,40,896,0,24,15089,951,14,201,18,10677,0,922,21,26,0,0,0,0,3569,0,10,21,12137,431,70,4,0,120,45,0,563,2017,20,1173,13899,0,4341,19427,0,0,102144,0,574,132,0,0,7763,2550,1928,4,126,1083,2530,431,823,0,823,0,1304,13,808,127,62,0,16,1021,262,0,366,790,191,29,0,0,0,9029,665,1280,0,77,63,30,25,713,0,425,43,46,0,5,46,0,751,536,2149,10,260,3318,609,1270,887,0,3,290,966,49817,36,3143,13,0,3307,49,1352,70,5528,2854,160,0,1065,4773,462,65,0,1,72,2781,31,2,496,28,0,14275,33,175,47,9,19,0,0,686,0,0,0,15054,428,0,199,154,1005,37,353,96,1860,0,375,34,940,798,17,6,0,4683,279,38,1743,520,115,0,1731,21,2,993,5,147,2,403,2934,0,41,406,62,2,2,1579,0,191,1050,910,404,7151,1,0,9869,450,0,0,9207,0,6,6378,164,0,1,407,8439,507,7,254,0,4164,1
"Feb 13, 2021",8,1222,1152,1745,7120,0,379,0,2330,0,46,790,0,12,14861,920,42,243,9,10388,0,1080,36,27,0,0,0,0,2771,0,5,42,12188,484,66,4,0,209,48,0,472,1953,11,1131,13524,0,4194,19924,0,0,88731,0,631,67,1,0,7706,2415,1622,4,88,773,2190,390,888,0,845,31,2010,16,773,57,17,0,25,851,513,0,354,1489,155,11,0,0,176,8836,600,979,0,29,50,32,23,760,0,156,114,26,0,5,53,1,788,623,2120,0,179,3499,600,1262,669,0,1,303,506,45966,36,3047,12,0,2631,0,1244,43,4947,2856,0,0,1005,5182,265,0,0,1,0,2382,0,2,479,19,0,9848,35,126,4,3,9,0,0,756,0,0,0,13232,274,0,210,192,1143,41,337,59,2020,0,261,90,796,547,3,0,0,1891,0,8,1406,0,103,0,1433,16,0,1066,0,160,53,362,2906,0,55,0,35,0,0,1240,0,167,1131,707,291,6057,0,0,8844,453,0,0,6483,0,3,6586,154,35,0,435,6457,535,0,210,0,3924,0
"Feb 14, 2021",7,662,1088,1658,7390,0,198,0,1448,0,58,640,0,12,14185,837,2,155,14,9741,0,789,4,0,0,0,0,0,1211,0,6,16,11434,475,51,2,27,112,0,0,445,1927,0,720,11062,0,3447,15527,0,1,66064,0,450,76,0,0,6287,1872,1386,3,55,983,2224,265,806,0,599,0,1696,9,424,104,91,0,23,798,320,0,180,0,128,9,0,0,103,5144,804,381,0,0,0,13,11,666,0,109,0,24,0,0,41,1,208,385,1895,7,75,2464,611,1404,764,0,1,205,163,23565,40,2432,5,0,3167,167,938,34,4923,1677,0,0,334,3094,366,0,0,3,32,1744,0,2,339,22,0,8047,37,166,0,4,10,0,0,788,1,0,0,10907,295,0,201,145,690,35,322,68,1707,0,174,0,802,1130,5,0,0,3493,621,0,1321,473,125,0,1184,39,0,752,0,185,33,326,2130,0,43,0,50,9,1,2447,0,256,873,487,326,4245,0,684,6765,440,112,238,4801,0,4,5333,138,72,0,312,8093,357,0,198,0,3814,0
"Feb 15, 2021",9,696,775,1100,7760,0,68,0,572,876,32,848,0,9,14207,772,24,273,9,4099,0,823,1,25,0,0,0,0,1902,0,2,36,9139,359,8,0,2,125,44,0,373,1680,30,486,7335,0,2810,4107,0,0,53317,0,451,141,0,136,7945,1331,1331,6,91,811,2798,182,715,0,1053,0,478,8,278,122,90,1,19,823,135,0,49,656,74,22,479,0,149,2882,840,363,0,49,42,25,24,407,0,353,207,1,137,4,20,0,104,221,1516,2,147,2176,613,1048,383,13,1,270,1068,32543,35,1139,7,0,3123,426,696,41,3510,1303,0,6,298,2332,268,0,0,9,0,1102,39,7,121,4,0,11720,15,143,0,4,5,0,0,733,0,0,0,9707,437,0,184,88,574,26,314,50,1337,0,161,18,774,426,14,30,0,5201,116,16,1313,351,115,0,1225,0,0,310,0,39,41,344,1739,0,43,288,43,0,2,2312,0,95,795,500,446,3259,0,286,6462,448,0,0,5164,0,3,2541,156,0,0,343,3203,165,6,183,0,3332,0
"Feb 16, 2021",16,1081,801,1134,8011,0,274,177,1442,0,33,771,0,8,13233,686,35,141,1,3098,1,714,0,6,0,0,0,0,4206,0,5,22,11795,350,71,2,0,129,10,0,476,1385,13,1305,10379,0,2701,18384,1,0,62933,0,365,110,0,29,7906,2676,1810,6,37,575,3332,430,937,0,1121,0,372,9,713,105,100,0,25,964,367,0,355,554,140,20,0,0,148,8909,1043,965,0,14,0,23,4,667,0,286,63,30,0,10,24,0,720,481,857,3,174,2720,633,747,812,0,0,468,1349,55717,17,4653,4,51,3236,142,412,48,4049,1502,0,2,729,3143,201,0,72,1,30,1210,35,0,476,22,0,9877,8,72,38,1,5,0,0,665,0,0,0,10560,384,0,177,136,1572,19,322,93,823,0,255,148,756,1109,13,6,0,4586,274,0,1988,331,82,0,1427,26,0,792,3,139,42,456,2733,41,45,0,32,3,0,2657,1,130,532,572,396,4003,0,337,10029,446,55,0,5896,0,12,5183,102,53,0,385,6228,740,0,175,0,2498,0
"Feb 17, 2021",7,754,1075,1352,8042,0,502,0,3168,0,28,696,0,16,12828,796,20,74,11,8683,0,640,35,40,89,0,0,0,4965,0,6,31,12440,392,54,0,0,142,47,0,404,1179,7,1137,12068,0,3361,23478,0,0,72467,0,483,122,0,40,7325,2815,2467,15,179,854,3575,434,824,0,1037,0,146,12,946,125,127,2,35,1017,444,0,347,1225,154,25,104,57,212,12616,1040,1301,0,0,42,52,5,810,0,358,126,51,61,7,63,0,777,381,1717,3,144,2998,618,1165,744,0,0,243,1246,57750,28,2605,9,0,3452,37,562,55,5103,2324,0,0,1097,4286,295,0,0,25,27,2320,42,3,508,17,0,10621,11,175,15,2,4,0,0,818,0,0,0,12645,414,0,174,206,869,36,334,108,1548,1,227,153,722,829,29,22,0,4174,368,43,1253,312,123,655,1735,49,0,799,0,267,18,621,2479,6,50,242,71,3,0,2887,0,132,642,504,443,6064,0,277,9687,453,0,0,9618,0,8,8695,199,68,1,548,7408,486,5,178,0,2275,1
"Feb 18, 2021",11,1400,1112,1386,8066,0,365,0,2555,722,49,648,0,8,13447,869,45,240,11,8988,7,899,19,33,0,0,0,0,4134,0,1,19,12643,462,78,4,0,116,63,0,484,1738,12,1216,13754,72,4518,21116,0,0,69617,0,544,119,0,13,7241,3058,2561,0,192,790,3896,353,923,0,1369,53,1641,6,708,96,132,2,27,979,11,0,371,418,145,17,0,0,162,10950,627,1340,0,0,31,40,0,995,0,326,190,25,48,3,37,1,730,495,2677,8,283,2712,656,1272,857,0,2,294,1086,51779,27,3315,3,0,3294,118,789,70,4824,1944,0,0,878,6237,328,0,20,2,44,2327,26,4,477,18,0,14214,52,150,13,1,3,0,0,871,0,0,0,11986,468,0,172,223,877,51,327,120,2853,0,217,69,514,898,19,14,0,3345,354,39,1396,392,109,0,1967,26,3,913,6,233,18,621,2730,9,44,0,38,3,0,1638,0,115,1043,708,391,7671,4,288,9039,462,41,0,9825,0,6,9068,163,66,2,614,9667,365,0,171,1651,3828,0
"Feb 19, 2021",10,1435,1071,1663,8017,0,388,0,2333,0,58,777,0,13,13433,901,15,313,14,9099,5,756,56,27,0,0,0,0,4028,0,6,19,14587,333,97,12,3,127,17,0,454,1891,20,1008,15461,0,4726,22631,0,0,83610,0,625,94,0,0,7419,2712,2632,4,170,736,4024,437,859,0,1062,0,1416,16,689,97,0,0,25,976,0,0,410,476,193,13,0,0,183,11711,563,1028,0,68,60,46,32,952,0,283,30,19,10,0,63,0,665,680,2420,9,226,2936,610,1245,721,0,1,271,1463,51495,35,3089,7,0,3140,0,1029,83,4476,1940,73,0,912,6531,279,0,0,14,0,1911,20,4,448,5,0,11204,26,130,30,1,7,0,0,837,0,0,0,11956,552,0,0,191,662,50,337,167,3093,4,217,25,517,677,9,11,0,3802,402,23,1563,585,113,0,1818,39,0,737,3,220,15,561,2255,0,49,446,35,3,0,867,0,213,818,876,406,7886,1,0,10614,465,33,0,9050,0,6,8776,154,62,1,444,7719,388,1,182,0,3797,0
"Feb 20, 2021",8,1424,1153,1668,7922,0,431,0,2705,0,35,752,0,15,12953,827,17,302,12,7829,1,982,14,28,0,0,0,0,2781,0,2,7,14315,489,86,8,0,145,38,0,481,2233,17,1094,14929,0,4565,20994,0,0,73153,0,786,59,0,0,7857,2721,2442,32,116,691,3273,549,937,0,1047,51,1821,2,1069,88,257,0,18,862,1300,0,447,490,144,12,0,0,150,11293,598,1062,0,35,20,48,4,787,0,208,38,42,0,10,51,0,656,604,3437,6,152,2461,600,1340,772,0,2,343,548,57911,27,2715,8,0,3158,9,1152,59,5017,1570,0,0,955,6295,252,0,0,0,240,1690,32,2,444,24,0,6794,21,82,0,0,2,0,0,841,0,0,0,10345,464,0,0,223,645,34,325,58,2995,0,251,23,543,764,18,0,0,1255,512,50,1347,0,109,0,1877,27,0,917,0,186,6,446,2306,59,49,0,23,0,0,2200,0,89,904,698,350,5944,32,0,8054,449,11,0,7158,0,0,8512,199,179,1,632,6376,396,0,164,0,3906,0
"Feb 21, 2021",7,884,1184,1322,7931,0,260,0,1686,0,52,575,0,20,12742,766,12,188,11,7785,0,682,30,48,0,0,0,0,1599,0,6,15,13980,465,51,6,0,157,17,0,402,1887,0,692,13440,0,4674,20689,0,0,57690,0,652,65,0,0,6546,2419,2518,7,0,609,3187,239,1039,0,987,0,1576,12,410,80,128,0,55,768,0,0,254,598,156,12,291,0,166,6777,1320,507,0,0,14,27,5,583,0,217,57,21,0,4,49,0,239,481,2640,0,208,3297,608,1328,418,0,1,458,227,29358,27,2351,0,0,2250,0,1095,54,4244,1186,0,0,416,4489,297,206,0,2,218,1429,0,0,207,13,0,5552,20,92,32,0,1,0,0,949,0,0,0,9776,496,0,0,168,521,22,315,28,2912,0,214,73,519,675,8,0,0,3116,269,0,1199,472,109,0,1838,24,0,731,0,170,15,418,1702,0,36,0,26,8,0,3917,0,112,960,484,327,3709,17,868,7300,459,0,233,6167,0,0,7039,130,0,0,457,7410,258,0,153,0,3615,0
"Feb 22, 2021",11,870,1039,1144,8263,0,72,0,649,1197,55,721,0,16,12604,699,16,259,10,3104,6,689,1,3,0,0,0,0,2543,0,4,11,10792,477,29,2,8,161,10,0,400,2283,11,528,9617,0,4162,4360,0,0,57910,0,495,146,0,99,8104,1634,2956,7,64,524,3864,208,838,0,940,0,295,1,274,125,229,0,19,899,268,0,123,506,72,15,0,0,348,4071,1334,655,0,0,50,18,0,829,0,226,19,7,18,2,24,0,119,264,2094,13,105,2192,623,1160,600,0,4,297,1925,29691,13,3865,7,0,2105,7,521,44,3401,549,0,0,246,3206,172,0,68,2,57,792,22,7,108,29,0,8096,29,89,18,4,4,69,0,735,0,0,0,10576,450,0,689,104,542,27,327,66,2623,0,200,63,518,517,15,8,0,4824,343,16,1093,415,133,0,1270,0,0,584,3,34,9,332,1541,48,51,331,19,11,0,4550,0,13,420,566,366,5417,35,330,10180,463,0,0,4916,0,9,3884,193,32,0,390,3448,147,4,177,0,3549,0
"Feb 23, 2021",10,2111,1021,972,8330,0,343,218,1998,0,30,675,0,12,11823,692,4,154,4,2252,6,559,22,7,47,39,0,0,5407,0,7,22,13463,441,118,5,2,108,27,0,574,1412,9,1411,13293,62,3797,18829,0,0,73240,0,663,126,0,73,9107,3382,3257,18,226,555,4181,423,836,0,1132,54,812,11,669,110,0,4,14,1015,289,0,509,0,223,20,0,61,167,11427,1408,1133,0,16,21,43,8,961,0,390,61,25,70,4,17,4,783,505,1121,2,194,2468,633,1050,642,7,3,147,1800,63571,27,2752,0,47,3005,1,884,72,3926,1032,0,7,903,4182,143,0,6,26,7,998,44,6,446,18,0,7334,36,95,27,2,0,0,0,716,0,0,0,8438,529,0,161,166,571,36,335,48,1628,0,164,50,492,435,19,8,0,4454,515,22,861,489,178,0,1726,41,0,857,0,182,9,357,2723,34,52,0,34,11,1,4139,0,85,328,718,399,7477,25,297,9775,455,58,0,5763,0,5,6311,221,60,0,400,6740,493,0,185,0,2308,0
"Feb 24, 2021",12,1903,1021,1279,8270,0,688,0,3547,0,32,653,0,17,11749,753,17,80,7,8634,8,572,0,28,0,0,0,0,4977,0,2,33,17144,459,82,18,4,124,22,0,643,1548,7,1264,16410,0,4362,29579,0,0,76902,0,901,118,0,0,9561,3337,3460,8,102,902,4306,399,699,0,1114,0,2999,12,983,94,303,0,22,1001,289,0,715,486,220,28,0,0,126,15856,1391,1610,1,27,19,40,8,1067,0,341,55,5,16,4,72,2,692,652,2102,9,280,3545,644,1196,810,0,0,193,1733,65877,36,2857,0,0,3102,0,1204,24,3953,1480,0,0,1089,5850,211,195,19,0,7,1862,48,2,419,16,0,9038,56,93,17,0,1,0,0,977,0,0,0,9878,523,0,159,273,655,32,353,50,2855,3,189,48,458,325,12,8,0,4384,577,10,1013,561,145,854,2006,15,0,673,0,324,11,439,3513,28,61,350,61,34,0,4024,0,171,673,896,428,8183,40,311,7533,459,28,0,10774,0,3,12147,226,193,4,590,7302,443,0,182,0,2555,0
"Feb 25, 2021",7,1783,986,1191,8206,0,544,0,2438,650,46,637,0,13,11198,795,13,230,10,8642,5,610,19,37,0,0,0,0,4831,0,8,25,16568,426,89,4,7,184,47,0,571,2265,9,1084,19875,0,5011,23839,0,0,77820,0,821,110,0,60,9572,3923,3588,17,124,687,4074,418,670,0,1285,0,2390,9,813,112,138,2,30,1019,223,0,582,428,126,21,0,0,125,13811,1525,1736,0,38,27,29,0,1153,0,551,42,28,37,7,40,1,378,556,3113,3,277,1924,589,1361,947,1,5,248,1822,68380,24,3094,0,0,3025,1,1339,66,3683,1160,0,0,757,8147,288,0,0,8,0,1676,38,3,386,16,0,9379,55,72,47,1,1,0,0,878,0,0,0,9925,603,0,157,282,634,24,356,34,4385,0,207,0,466,677,16,9,0,3827,757,55,1089,571,202,0,2391,44,2,868,7,193,8,396,3469,89,62,0,52,34,0,3827,0,52,746,682,410,8234,64,288,8493,465,31,0,10782,0,1,12139,192,109,5,565,7923,362,0,161,1965,4472,0
"Feb 26, 2021",6,1732,916,1602,8103,0,505,0,2645,0,30,632,0,24,11086,855,6,218,13,8462,0,776,18,37,0,0,0,0,4583,0,11,34,16056,424,93,0,1,133,27,0,606,2650,13,1122,20486,0,5113,23655,0,0,80163,0,847,136,0,33,9205,3761,3339,9,95,468,4336,427,875,0,1414,105,1430,12,725,112,0,0,23,1022,0,0,548,913,219,8,0,0,248,14599,1555,1452,2,40,25,45,11,1203,0,524,45,28,21,7,52,0,672,651,3076,9,410,2253,601,1541,749,0,6,204,1681,64392,23,3252,0,0,3498,34,1103,51,3567,1027,98,0,917,8003,290,0,23,2,207,1654,52,3,480,11,0,8182,64,45,26,1,1,0,0,935,0,0,0,8472,530,0,154,283,600,31,346,50,4668,0,173,30,497,621,10,8,0,3826,469,0,921,625,276,0,2093,26,1,677,6,239,6,390,3373,0,62,330,28,12,0,3644,0,131,576,398,470,5083,44,0,8232,469,20,0,9687,0,2,11536,258,105,0,720,7641,337,0,183,0,4585,0
"Feb 27, 2021",10,1630,986,1459,7975,0,520,0,2848,0,35,651,0,33,11534,806,13,218,12,7512,9,732,11,38,0,0,0,0,3107,0,7,15,17346,444,121,3,3,118,16,0,543,2913,0,1081,18900,0,4937,22519,0,0,66181,0,820,101,0,31,9193,3432,3210,7,101,563,3543,365,720,0,934,48,1748,6,827,81,304,0,16,844,0,0,720,626,278,9,0,0,174,14801,1061,1518,0,18,43,27,26,1570,0,262,44,37,0,1,71,1,521,669,2769,10,181,2364,588,1315,668,0,2,346,1079,59903,27,2724,0,0,3434,0,1069,43,3343,1071,0,0,951,8172,224,0,0,3,0,1447,40,1,416,7,0,5209,23,72,41,2,1,0,0,1006,0,0,0,7392,520,0,155,283,341,32,338,14,4948,0,123,0,460,554,11,0,0,1443,0,25,1070,0,246,0,2457,6,0,662,0,203,6,415,3100,47,66,0,32,2,0,2584,0,153,804,664,407,5469,26,0,6208,460,0,0,7671,0,2,12102,237,0,3,645,7500,373,0,155,0,4489,1
"Feb 28, 2021",6,1269,952,1347,8010,0,356,0,1815,0,41,616,0,22,11359,791,0,203,11,7246,0,614,15,28,0,0,0,0,1242,0,5,6,15616,377,50,0,1,196,27,0,502,2105,0,728,17446,0,4669,18724,0,0,52629,0,632,60,0,17,8424,2830,2809,11,121,332,3248,200,618,0,937,0,1808,10,376,78,266,0,0,962,0,0,305,811,270,11,0,0,155,7864,1703,597,0,0,0,15,0,1201,0,180,30,35,0,8,76,2,207,366,2760,3,325,2437,595,1176,843,0,1,446,332,34381,17,2307,0,0,2930,0,656,44,3555,718,0,0,451,5833,265,0,32,1,34,1168,0,4,244,19,0,4258,25,70,0,1,4,0,0,1019,0,0,0,6006,463,0,160,265,240,50,322,31,4469,0,147,26,352,578,3,0,0,3064,0,4,1204,880,287,0,2179,15,0,673,0,122,16,355,2258,0,55,0,13,16,0,4594,0,123,608,470,385,3168,38,908,5560,467,21,0,6185,0,2,10099,263,98,1,620,5942,248,0,132,0,4207,0
"Mar 01, 2021",19,1170,764,961,8510,0,91,0,842,2356,45,645,0,14,11571,622,7,188,12,2810,2,684,0,8,0,0,0,0,2828,0,5,20,11563,429,32,0,0,186,12,0,449,2031,20,551,13095,0,3762,4413,0,0,53697,0,595,136,0,55,9891,2096,3469,14,49,468,3599,180,811,0,974,90,212,4,272,73,135,2,13,1179,739,0,233,0,125,10,637,0,84,4594,1724,994,0,45,48,17,72,1026,0,729,47,10,19,3,32,0,111,244,2097,1,152,1828,586,1392,550,2,8,336,2588,38722,23,3530,0,0,2526,6,463,22,3570,394,0,3,246,4285,212,0,7,21,0,566,30,2,112,26,0,6214,47,80,42,0,0,0,0,900,0,0,0,5430,497,0,156,158,360,40,317,26,4326,0,63,70,310,257,9,27,0,4873,1382,39,1035,789,306,0,1353,0,0,398,3,45,0,352,1888,90,54,285,12,25,0,6068,0,37,381,505,585,4658,15,312,6680,473,23,0,5207,0,3,4785,175,13,0,392,3134,160,5,163,0,4145,1
"Mar 02, 2021",11,2312,892,869,8495,0,394,403,2077,0,48,492,0,13,10565,658,0,149,8,2343,8,358,1,7,0,0,0,0,6190,0,11,49,15704,389,153,2,0,165,34,0,585,2065,7,1420,17040,131,3981,21450,0,0,58851,0,582,125,0,139,11837,3950,4157,30,88,555,4690,428,997,0,1082,0,358,6,645,78,126,6,34,1341,0,0,726,0,352,18,0,0,134,12345,1973,1400,0,38,17,30,0,1100,0,499,25,31,18,1,51,0,758,447,783,5,345,1555,581,1163,681,0,1,239,2403,58697,19,2714,0,44,2721,3,757,57,4339,691,0,0,730,5336,100,0,6,2,389,856,45,4,393,11,0,6536,28,42,12,4,1,0,0,841,0,0,0,6360,532,0,154,240,479,35,302,33,2764,0,140,161,318,307,8,15,0,4387,727,0,733,840,292,709,1920,9,0,570,0,152,24,344,3098,0,54,0,65,32,0,5124,0,138,203,599,515,6653,24,361,5712,463,0,0,6492,0,1,7937,336,76,0,581,5358,461,1,175,0,2742,0
"Mar 03, 2021",10,2697,851,1311,8525,0,747,0,3357,0,32,738,0,14,10535,717,2,115,23,7913,16,561,17,16,27,0,0,0,4873,0,10,19,17425,449,102,11,3,136,16,0,625,1775,8,1234,20865,0,4997,25139,0,0,67270,0,903,87,0,0,11520,4278,4056,26,197,533,5173,376,914,0,1341,115,2747,14,919,87,209,0,36,1409,0,0,802,326,319,17,0,65,161,16808,2017,1550,4,5,24,35,17,1464,0,689,23,22,8,6,75,0,839,521,2050,4,331,1745,577,1388,773,0,1,265,1154,74906,40,2812,0,0,2692,35,790,48,3047,979,0,0,1209,7235,205,0,9,13,24,1447,38,2,594,27,0,6186,41,35,41,0,1,0,0,1161,0,0,0,6354,574,0,149,360,464,45,331,31,4211,0,81,41,356,481,8,23,0,4680,894,0,854,618,328,0,2553,11,0,789,0,270,10,444,3463,0,57,405,18,21,0,5335,0,356,572,722,614,7855,34,358,6808,471,0,0,10835,0,4,15701,233,210,3,797,6672,360,3,163,0,3040,0
"Mar 04, 2021",10,2217,847,1174,8404,0,667,0,2800,1019,44,588,0,9,11385,804,0,169,19,7793,36,462,29,28,0,0,0,0,4882,0,11,16,16824,577,135,0,0,167,22,0,567,2444,1,1245,22839,0,4114,23723,0,0,68038,0,871,136,0,0,11322,4271,3866,24,93,597,5043,403,807,1,1439,0,263,6,646,107,123,5,33,1716,454,0,721,890,314,15,0,0,109,15254,1877,1800,0,0,32,36,0,1534,0,570,23,51,21,4,63,0,626,534,3264,11,528,2063,587,1519,342,0,5,341,2198,74815,28,2832,0,0,2742,1,834,54,3565,830,0,1,1018,10057,210,359,0,8,11,1404,38,5,394,43,0,6080,58,54,17,0,1,0,0,980,0,0,0,6538,520,0,160,491,711,29,375,44,6278,14,54,38,384,775,16,7,0,3667,910,34,1195,1002,389,0,2324,19,0,645,1,208,6,424,3369,64,62,0,28,12,0,5733,0,691,619,540,619,7432,31,369,7264,475,24,0,11410,0,1,15252,362,129,2,758,4878,133,0,168,0,4567,1
"Mar 05, 2021",9,2181,780,1482,8367,0,590,0,2423,0,77,657,0,11,11024,857,7,210,9,7521,59,522,11,15,0,0,2,0,4069,0,14,17,18292,396,105,9,6,118,31,0,574,3040,6,1065,24028,0,4669,22060,0,0,69266,0,984,92,0,0,11302,4342,4071,39,65,654,5127,347,777,0,1501,0,1335,7,746,120,0,4,22,1613,86,0,841,503,365,18,267,0,113,14656,1826,1788,0,0,20,45,0,1418,0,690,31,30,9,2,62,6,840,448,2643,18,400,2154,579,1579,477,0,6,332,3004,75871,22,3370,0,0,3072,1,969,41,3371,949,66,3,882,10155,221,0,27,20,0,1313,29,0,420,0,0,6699,45,79,25,1,0,69,0,1119,0,0,0,5920,614,0,152,442,371,46,384,25,6369,0,0,22,350,359,12,0,0,3722,621,10,1183,895,277,0,2668,2,0,724,3,186,6,398,3202,63,55,0,28,36,0,4584,0,436,695,462,635,7891,23,0,6971,469,0,0,9581,0,1,15827,283,0,0,704,8447,390,1,187,0,5331,0
